date,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq
2002-07-01,1,901127,MMR017,1142.0,0.5413692,0.5636571,96.36801
2002-07-11,1,901127,MMR017,1142.0,0.5572468,0.5761206,96.9856
2002-07-21,1,901127,MMR017,1142.0,0.57719743,0.5939371,97.40042
2002-08-01,1,901127,MMR017,1142.0,0.5986514,0.6173709,97.19504
2002-08-11,1,901127,MMR017,1142.0,0.62132436,0.64329726,96.830666
2002-08-21,1,901127,MMR017,1142.0,0.6466042,0.66975105,96.78404
2002-09-01,1,901127,MMR017,1142.0,0.67125463,0.6920218,97.20128
2002-09-11,1,901127,MMR017,1142.0,0.6929287,0.7074582,98.08181
2002-09-21,1,901127,MMR017,1142.0,0.7104036,0.7157855,99.2972
2002-10-01,1,901127,MMR017,1142.0,0.72143614,0.716115,100.694565
2002-10-11,1,901127,MMR017,1142.0,0.724346,0.70771325,102.19512
2002-10-21,1,901127,MMR017,1142.0,0.7164842,0.68965435,103.62735
2002-11-01,1,901127,MMR017,1142.0,0.698723,0.6648368,104.74042
2002-11-11,1,901127,MMR017,1142.0,0.67575485,0.63814247,105.46578
2002-11-21,1,901127,MMR017,1142.0,0.650892,0.61247313,105.79932
2002-12-01,1,901127,MMR017,1142.0,0.6276777,0.591687,105.608765
2002-12-11,1,901127,MMR017,1142.0,0.6084984,0.5779933,104.85755
2002-12-21,1,901127,MMR017,1142.0,0.5929733,0.57119375,103.50607
2003-01-01,1,901127,MMR017,1142.0,0.5794998,0.5702494,101.4914
2003-01-11,1,901127,MMR017,1142.0,0.56850517,0.57162267,99.49849
2003-01-21,1,901127,MMR017,1142.0,0.5588582,0.57106984,98.03378
2003-02-01,1,901127,MMR017,1142.0,0.5484927,0.56573194,97.2002
2003-02-11,1,901127,MMR017,1142.0,0.53714335,0.55448425,97.13129
2003-02-21,1,901127,MMR017,1142.0,0.52555865,0.5396367,97.612434
2003-03-01,1,901127,MMR017,1142.0,0.51323396,0.5216644,98.52528
2003-03-11,1,901127,MMR017,1142.0,0.4997746,0.5007574,99.82155
2003-03-21,1,901127,MMR017,1142.0,0.48666844,0.48029262,101.202324
2003-04-01,1,901127,MMR017,1142.0,0.47475952,0.4650935,101.87656
2003-04-11,1,901127,MMR017,1142.0,0.46792468,0.4588019,101.79299
2003-04-21,1,901127,MMR017,1142.0,0.46961376,0.4624124,101.40538
2003-05-01,1,901127,MMR017,1142.0,0.4811342,0.4759202,100.9914
2003-05-11,1,901127,MMR017,1142.0,0.49968764,0.4964123,100.599434
2003-05-21,1,901127,MMR017,1142.0,0.5200995,0.5193685,100.12839
2003-06-01,1,901127,MMR017,1142.0,0.5375042,0.53780496,99.94883
2003-06-11,1,901127,MMR017,1142.0,0.5499142,0.5492024,100.11879
2003-06-21,1,901127,MMR017,1142.0,0.5594453,0.55697197,100.40749
2003-07-01,1,901127,MMR017,1142.0,0.5683553,0.5636571,100.76561
2003-07-11,1,901127,MMR017,1142.0,0.5782663,0.5761206,100.342705
2003-07-21,1,901127,MMR017,1142.0,0.59344006,0.5939371,99.92282
2003-08-01,1,901127,MMR017,1142.0,0.6144496,0.6173709,99.56227
2003-08-11,1,901127,MMR017,1142.0,0.6388274,0.64329726,99.35528
2003-08-21,1,901127,MMR017,1142.0,0.66528064,0.66975105,99.3789
2003-09-01,1,901127,MMR017,1142.0,0.69047755,0.6920218,99.79189
2003-09-11,1,901127,MMR017,1142.0,0.71176636,0.7074582,100.568756
2003-09-21,1,901127,MMR017,1142.0,0.7265788,0.7157855,101.40944
2003-10-01,1,901127,MMR017,1142.0,0.7309915,0.716115,101.9418
2003-10-11,1,901127,MMR017,1142.0,0.72361016,0.70771325,102.098015
2003-10-21,1,901127,MMR017,1142.0,0.70473975,0.68965435,102.03951
2003-11-01,1,901127,MMR017,1142.0,0.6777448,0.6648368,101.805725
2003-11-11,1,901127,MMR017,1142.0,0.64763474,0.63814247,101.37941
2003-11-21,1,901127,MMR017,1142.0,0.61642605,0.61247313,100.59669
2003-12-01,1,901127,MMR017,1142.0,0.58879185,0.591687,99.54881
2003-12-11,1,901127,MMR017,1142.0,0.56741226,0.5779933,98.3151
2003-12-21,1,901127,MMR017,1142.0,0.5523589,0.57119375,96.967964
2004-01-01,1,901127,MMR017,1142.0,0.54198843,0.5702494,95.4436
2004-01-11,1,901127,MMR017,1142.0,0.53569394,0.57162267,94.22017
2004-01-21,1,901127,MMR017,1142.0,0.53031754,0.57106984,93.43837
2004-02-01,1,901127,MMR017,1142.0,0.5225921,0.56573194,92.99373
2004-02-11,1,901127,MMR017,1142.0,0.5113787,0.55448425,92.86903
2004-02-21,1,901127,MMR017,1142.0,0.49757856,0.5396367,92.86711
2004-03-01,1,901127,MMR017,1142.0,0.48180252,0.5216644,93.02705
2004-03-11,1,901127,MMR017,1142.0,0.46404085,0.5007574,93.33344
2004-03-21,1,901127,MMR017,1142.0,0.4462737,0.48029262,93.584885
2004-04-01,1,901127,MMR017,1142.0,0.43350935,0.4650935,93.86827
2004-04-11,1,901127,MMR017,1142.0,0.429768,0.4588019,94.29368
2004-04-21,1,901127,MMR017,1142.0,0.43686995,0.4624124,95.01526
2004-05-01,1,901127,MMR017,1142.0,0.4557117,0.4759202,96.15749
2004-05-11,1,901127,MMR017,1142.0,0.48309636,0.4964123,97.56303
2004-05-21,1,901127,MMR017,1142.0,0.51238465,0.5193685,98.7734
2004-06-01,1,901127,MMR017,1142.0,0.534246,0.53780496,99.39454
2004-06-11,1,901127,MMR017,1142.0,0.5461875,0.5492024,99.49686
2004-06-21,1,901127,MMR017,1142.0,0.5540216,0.55697197,99.51392
2004-07-01,1,901127,MMR017,1142.0,0.5617648,0.5636571,99.69163
2004-07-11,1,901127,MMR017,1142.0,0.57165504,0.5761206,99.2868
2004-07-21,1,901127,MMR017,1142.0,0.5855184,0.5939371,98.69262
2004-08-01,1,901127,MMR017,1142.0,0.60373324,0.6173709,97.956505
2004-08-11,1,901127,MMR017,1142.0,0.62468815,0.64329726,97.31586
2004-08-21,1,901127,MMR017,1142.0,0.64779764,0.66975105,96.94986
2004-09-01,1,901127,MMR017,1142.0,0.6680245,0.6920218,96.76596
2004-09-11,1,901127,MMR017,1142.0,0.681317,0.7074582,96.54883
2004-09-21,1,901127,MMR017,1142.0,0.6869331,0.7157855,96.23231
2004-10-01,1,901127,MMR017,1142.0,0.6852448,0.716115,95.97055
2004-10-11,1,901127,MMR017,1142.0,0.6767756,0.70771325,95.91696
2004-10-21,1,901127,MMR017,1142.0,0.6604627,0.68965435,96.05333
2004-11-01,1,901127,MMR017,1142.0,0.6385685,0.6648368,96.32528
2004-11-11,1,901127,MMR017,1142.0,0.61449003,0.63814247,96.56286
2004-11-21,1,901127,MMR017,1142.0,0.5899467,0.61247313,96.59964
2004-12-01,1,901127,MMR017,1142.0,0.56730264,0.591687,96.19996
2004-12-11,1,901127,MMR017,1142.0,0.5487442,0.5779933,95.34246
2004-12-21,1,901127,MMR017,1142.0,0.53489095,0.57119375,94.15597
2005-01-01,1,901127,MMR017,1142.0,0.5254369,0.5702494,92.77508
2005-01-11,1,901127,MMR017,1142.0,0.52030426,0.57162267,91.744446
2005-01-21,1,901127,MMR017,1142.0,0.51657116,0.57106984,91.22504
2005-02-01,1,901127,MMR017,1142.0,0.51103914,0.56573194,91.11743
2005-02-11,1,901127,MMR017,1142.0,0.5024248,0.55448425,91.38779
2005-02-21,1,901127,MMR017,1142.0,0.49198905,0.5396367,91.91916
2005-03-01,1,901127,MMR017,1142.0,0.4791731,0.5216644,92.567085
2005-03-11,1,901127,MMR017,1142.0,0.46371758,0.5007574,93.27474
2005-03-21,1,901127,MMR017,1142.0,0.4482396,0.48029262,93.9556
2005-04-01,1,901127,MMR017,1142.0,0.4358223,0.4650935,94.31731
2005-04-11,1,901127,MMR017,1142.0,0.4293745,0.4588019,94.21633
2005-04-21,1,901127,MMR017,1142.0,0.43050063,0.4624124,93.77225
2005-05-01,1,901127,MMR017,1142.0,0.44072625,0.4759202,93.30812
2005-05-11,1,901127,MMR017,1142.0,0.4593598,0.4964123,93.218956
2005-05-21,1,901127,MMR017,1142.0,0.48549348,0.5193685,94.05042
2005-06-01,1,901127,MMR017,1142.0,0.5132011,0.53780496,95.814285
2005-06-11,1,901127,MMR017,1142.0,0.5353781,0.5492024,97.69289
2005-06-21,1,901127,MMR017,1142.0,0.55183864,0.55697197,99.15427
2005-07-01,1,901127,MMR017,1142.0,0.5653703,0.5636571,100.279175
2005-07-11,1,901127,MMR017,1142.0,0.5787895,0.5761206,100.426254
2005-07-21,1,901127,MMR017,1142.0,0.59441996,0.5939371,100.07498
2005-08-01,1,901127,MMR017,1142.0,0.61356795,0.6173709,99.43015
2005-08-11,1,901127,MMR017,1142.0,0.63575655,0.64329726,98.912346
2005-08-21,1,901127,MMR017,1142.0,0.6606589,0.66975105,98.73677
2005-09-01,1,901127,MMR017,1142.0,0.68496686,0.6920218,99.04923
2005-09-11,1,901127,MMR017,1142.0,0.7048684,0.7074582,99.6581
2005-09-21,1,901127,MMR017,1142.0,0.7184978,0.7157855,100.35418
2005-10-01,1,901127,MMR017,1142.0,0.7227398,0.716115,100.86473
2005-10-11,1,901127,MMR017,1142.0,0.71753705,0.70771325,101.29651
2005-10-21,1,901127,MMR017,1142.0,0.7039576,0.68965435,101.93376
2005-11-01,1,901127,MMR017,1142.0,0.6835216,0.6648368,102.61385
2005-11-11,1,901127,MMR017,1142.0,0.65962976,0.63814247,103.122505
2005-11-21,1,901127,MMR017,1142.0,0.6347114,0.61247313,103.35685
2005-12-01,1,901127,MMR017,1142.0,0.6114633,0.591687,103.08193
2005-12-11,1,901127,MMR017,1142.0,0.5928765,0.5779933,102.369965
2005-12-21,1,901127,MMR017,1142.0,0.579371,0.57119375,101.31638
2006-01-01,1,901127,MMR017,1142.0,0.57058686,0.5702494,100.054405
2006-01-11,1,901127,MMR017,1142.0,0.5655744,0.57162267,99.027016
2006-01-21,1,901127,MMR017,1142.0,0.56029797,0.57106984,98.2656
2006-02-01,1,901127,MMR017,1142.0,0.5520288,0.56573194,97.77449
2006-02-11,1,901127,MMR017,1142.0,0.5406056,0.55448425,97.70405
2006-02-21,1,901127,MMR017,1142.0,0.52753353,0.5396367,97.94736
2006-03-01,1,901127,MMR017,1142.0,0.513164,0.5216644,98.51305
2006-03-11,1,901127,MMR017,1142.0,0.49761084,0.5007574,99.42868
2006-03-21,1,901127,MMR017,1142.0,0.48359877,0.48029262,100.62345
2006-04-01,1,901127,MMR017,1142.0,0.47576585,0.4650935,102.07193
2006-04-11,1,901127,MMR017,1142.0,0.47710884,0.4588019,103.598045
2006-04-21,1,901127,MMR017,1142.0,0.4878182,0.4624124,104.958084
2006-05-01,1,901127,MMR017,1142.0,0.50587994,0.4759202,105.69663
2006-05-11,1,901127,MMR017,1142.0,0.5260896,0.4964123,105.431305
2006-05-21,1,901127,MMR017,1142.0,0.54258597,0.5193685,104.07776
2006-06-01,1,901127,MMR017,1142.0,0.55116105,0.53780496,102.27219
2006-06-11,1,901127,MMR017,1142.0,0.5544931,0.5492024,100.88297
2006-06-21,1,901127,MMR017,1142.0,0.55778915,0.55697197,100.134636
2006-07-01,1,901127,MMR017,1142.0,0.56448424,0.5636571,100.13478
2006-07-11,1,901127,MMR017,1142.0,0.57592994,0.5761206,99.96955
2006-07-21,1,901127,MMR017,1142.0,0.5925776,0.5939371,99.78887
2006-08-01,1,901127,MMR017,1142.0,0.61402047,0.6173709,99.49796
2006-08-11,1,901127,MMR017,1142.0,0.6384299,0.64329726,99.297935
2006-08-21,1,901127,MMR017,1142.0,0.6640965,0.66975105,99.21437
2006-09-01,1,901127,MMR017,1142.0,0.68442583,0.6920218,98.97632
2006-09-11,1,901127,MMR017,1142.0,0.69751203,0.7074582,98.686905
2006-09-21,1,901127,MMR017,1142.0,0.70406145,0.7157855,98.46901
2006-10-01,1,901127,MMR017,1142.0,0.70312756,0.716115,98.30476
2006-10-11,1,901127,MMR017,1142.0,0.69398946,0.70771325,98.18879
2006-10-21,1,901127,MMR017,1142.0,0.6749569,0.68965435,98.01293
2006-11-01,1,901127,MMR017,1142.0,0.64842486,0.6648368,97.704094
2006-11-11,1,901127,MMR017,1142.0,0.61969024,0.63814247,97.31855
2006-11-21,1,901127,MMR017,1142.0,0.5925765,0.61247313,96.99661
2006-12-01,1,901127,MMR017,1142.0,0.5702845,0.591687,96.66466
2006-12-11,1,901127,MMR017,1142.0,0.55414844,0.5779933,96.203
2006-12-21,1,901127,MMR017,1142.0,0.54364777,0.57119375,95.56564
2007-01-01,1,901127,MMR017,1142.0,0.5375562,0.5702494,94.72903
2007-01-11,1,901127,MMR017,1142.0,0.5341226,0.57162267,93.967384
2007-01-21,1,901127,MMR017,1142.0,0.5297147,0.57106984,93.34131
2007-02-01,1,901127,MMR017,1142.0,0.5217966,0.56573194,92.864525
2007-02-11,1,901127,MMR017,1142.0,0.5103183,0.55448425,92.69362
2007-02-21,1,901127,MMR017,1142.0,0.49684262,0.5396367,92.7423
2007-03-01,1,901127,MMR017,1142.0,0.48146093,0.5216644,92.96729
2007-03-11,1,901127,MMR017,1142.0,0.46408904,0.5007574,93.34219
2007-03-21,1,901127,MMR017,1142.0,0.44833037,0.48029262,93.97271
2007-04-01,1,901127,MMR017,1142.0,0.43924028,0.4650935,94.980865
2007-04-11,1,901127,MMR017,1142.0,0.44058642,0.4588019,96.41992
2007-04-21,1,901127,MMR017,1142.0,0.4537385,0.4624124,98.30724
2007-05-01,1,901127,MMR017,1142.0,0.47753975,0.4759202,100.30794
2007-05-11,1,901127,MMR017,1142.0,0.5055584,0.4964123,101.67384
2007-05-21,1,901127,MMR017,1142.0,0.53166884,0.5193685,102.16033
2007-06-01,1,901127,MMR017,1142.0,0.5513684,0.53780496,102.30747
2007-06-11,1,901127,MMR017,1142.0,0.5634445,0.5492024,102.37685
2007-06-21,1,901127,MMR017,1142.0,0.5708596,0.55697197,102.28802
2007-07-01,1,901127,MMR017,1142.0,0.5781714,0.5636571,102.365204
2007-07-11,1,901127,MMR017,1142.0,0.58968365,0.5761206,102.166214
2007-07-21,1,901127,MMR017,1142.0,0.60676533,0.5939371,101.99216
2007-08-01,1,901127,MMR017,1142.0,0.6282084,0.6173709,101.6239
2007-08-11,1,901127,MMR017,1142.0,0.6514224,0.64329726,101.17196
2007-08-21,1,901127,MMR017,1142.0,0.67281455,0.66975105,100.42563
2007-09-01,1,901127,MMR017,1142.0,0.68780524,0.6920218,99.431755
2007-09-11,1,901127,MMR017,1142.0,0.6953014,0.7074582,98.39506
2007-09-21,1,901127,MMR017,1142.0,0.69757605,0.7157855,97.62212
2007-10-01,1,901127,MMR017,1142.0,0.69554126,0.716115,97.31454
2007-10-11,1,901127,MMR017,1142.0,0.6875218,0.70771325,97.33521
2007-10-21,1,901127,MMR017,1142.0,0.67057943,0.68965435,97.4211
2007-11-01,1,901127,MMR017,1142.0,0.6471205,0.6648368,97.52163
2007-11-11,1,901127,MMR017,1142.0,0.6212938,0.63814247,97.551575
2007-11-21,1,901127,MMR017,1142.0,0.5938777,0.61247313,97.19302
2007-12-01,1,901127,MMR017,1142.0,0.56927735,0.591687,96.50769
2007-12-11,1,901127,MMR017,1142.0,0.5512415,0.5779933,95.74011
2007-12-21,1,901127,MMR017,1142.0,0.5409706,0.57119375,95.134674
2008-01-01,1,901127,MMR017,1142.0,0.5393729,0.5702494,95.02193
2008-01-11,1,901127,MMR017,1142.0,0.54463917,0.57162267,95.65918
2008-01-21,1,901127,MMR017,1142.0,0.5522203,0.57106984,96.96499
2008-02-01,1,901127,MMR017,1142.0,0.5567871,0.56573194,98.54727
2008-02-11,1,901127,MMR017,1142.0,0.55292434,0.55448425,99.74194
2008-02-21,1,901127,MMR017,1142.0,0.5419277,0.5396367,100.38855
2008-03-01,1,901127,MMR017,1142.0,0.5262446,0.5216644,100.80121
2008-03-11,1,901127,MMR017,1142.0,0.50778794,0.5007574,101.27652
2008-03-21,1,901127,MMR017,1142.0,0.48926288,0.48029262,101.69157
2008-04-01,1,901127,MMR017,1142.0,0.47464028,0.4650935,101.85341
2008-04-11,1,901127,MMR017,1142.0,0.467835,0.4588019,101.775375
2008-04-21,1,901127,MMR017,1142.0,0.47030306,0.4624124,101.53991
2008-05-01,1,901127,MMR017,1142.0,0.48279455,0.4759202,101.307106
2008-05-11,1,901127,MMR017,1142.0,0.5027735,0.4964123,101.164185
2008-05-21,1,901127,MMR017,1142.0,0.5240893,0.5193685,100.829124
2008-06-01,1,901127,MMR017,1142.0,0.5404012,0.53780496,100.44168
2008-06-11,1,901127,MMR017,1142.0,0.55014426,0.5492024,100.15719
2008-06-21,1,901127,MMR017,1142.0,0.5564107,0.55697197,99.90753
2008-07-01,1,901127,MMR017,1142.0,0.56379026,0.5636571,100.0217
2008-07-11,1,901127,MMR017,1142.0,0.57491046,0.5761206,99.80673
2008-07-21,1,901127,MMR017,1142.0,0.5913183,0.5939371,99.593315
2008-08-01,1,901127,MMR017,1142.0,0.61139435,0.6173709,99.10446
2008-08-11,1,901127,MMR017,1142.0,0.6319138,0.64329726,98.35806
2008-08-21,1,901127,MMR017,1142.0,0.65310234,0.66975105,97.686874
2008-09-01,1,901127,MMR017,1142.0,0.6720963,0.6920218,97.31471
2008-09-11,1,901127,MMR017,1142.0,0.6864555,0.7074582,97.22722
2008-09-21,1,901127,MMR017,1142.0,0.69590425,0.7157855,97.40381
2008-10-01,1,901127,MMR017,1142.0,0.6993341,0.716115,97.8096
2008-10-11,1,901127,MMR017,1142.0,0.6959672,0.70771325,98.4498
2008-10-21,1,901127,MMR017,1142.0,0.68426687,0.68965435,99.27162
2008-11-01,1,901127,MMR017,1142.0,0.66342205,0.6648368,99.802086
2008-11-11,1,901127,MMR017,1142.0,0.6351786,0.63814247,99.5693
2008-11-21,1,901127,MMR017,1142.0,0.60316885,0.61247313,98.59552
2008-12-01,1,901127,MMR017,1142.0,0.57445574,0.591687,97.3147
2008-12-11,1,901127,MMR017,1142.0,0.55346864,0.5779933,96.09476
2008-12-21,1,901127,MMR017,1142.0,0.5408662,0.57119375,95.11786
2009-01-01,1,901127,MMR017,1142.0,0.5358032,0.5702494,94.446396
2009-01-11,1,901127,MMR017,1142.0,0.53487706,0.57162267,94.08875
2009-01-21,1,901127,MMR017,1142.0,0.53334045,0.57106984,93.92511
2009-02-01,1,901127,MMR017,1142.0,0.52787226,0.56573194,93.851265
2009-02-11,1,901127,MMR017,1142.0,0.5185587,0.55448425,94.05682
2009-02-21,1,901127,MMR017,1142.0,0.5079454,0.5396367,94.6253
2009-03-01,1,901127,MMR017,1142.0,0.49621662,0.5216644,95.54848
2009-03-11,1,901127,MMR017,1142.0,0.48221758,0.5007574,96.63376
2009-03-21,1,901127,MMR017,1142.0,0.46744597,0.48029262,97.577446
2009-04-01,1,901127,MMR017,1142.0,0.4583871,0.4650935,98.69803
2009-04-11,1,901127,MMR017,1142.0,0.45852947,0.4588019,99.94646
2009-04-21,1,901127,MMR017,1142.0,0.4676074,0.4624124,101.01384
2009-05-01,1,901127,MMR017,1142.0,0.4838598,0.4759202,101.50965
2009-05-11,1,901127,MMR017,1142.0,0.50467634,0.4964123,101.51242
2009-05-21,1,901127,MMR017,1142.0,0.525943,0.5193685,101.15469
2009-06-01,1,901127,MMR017,1142.0,0.5420241,0.53780496,100.71777
2009-06-11,1,901127,MMR017,1142.0,0.55194724,0.5492024,100.458084
2009-06-21,1,901127,MMR017,1142.0,0.55857617,0.55697197,100.2643
2009-07-01,1,901127,MMR017,1142.0,0.5657599,0.5636571,100.34267
2009-07-11,1,901127,MMR017,1142.0,0.5773129,0.5761206,100.19042
2009-07-21,1,901127,MMR017,1142.0,0.59635997,0.5939371,100.37626
2009-08-01,1,901127,MMR017,1142.0,0.62183917,0.6173709,100.669525
2009-08-11,1,901127,MMR017,1142.0,0.64804864,0.64329726,100.68533
2009-08-21,1,901127,MMR017,1142.0,0.67271423,0.66975105,100.4117
2009-09-01,1,901127,MMR017,1142.0,0.6938907,0.6920218,100.25188
2009-09-11,1,901127,MMR017,1142.0,0.7080884,0.7074582,100.083206
2009-09-21,1,901127,MMR017,1142.0,0.71451426,0.7157855,99.83399
2009-10-01,1,901127,MMR017,1142.0,0.7130267,0.716115,99.59688
2009-10-11,1,901127,MMR017,1142.0,0.7020041,0.70771325,99.24653
2009-10-21,1,901127,MMR017,1142.0,0.68042904,0.68965435,98.75275
2009-11-01,1,901127,MMR017,1142.0,0.65246487,0.6648368,98.269264
2009-11-11,1,901127,MMR017,1142.0,0.62381065,0.63814247,97.91733
2009-11-21,1,901127,MMR017,1142.0,0.5970449,0.61247313,97.67111
2009-12-01,1,901127,MMR017,1142.0,0.5766343,0.591687,97.6542
2009-12-11,1,901127,MMR017,1142.0,0.564646,0.5779933,97.87462
2009-12-21,1,901127,MMR017,1142.0,0.5607022,0.57119375,98.311066
2010-01-01,1,901127,MMR017,1142.0,0.5629673,0.5702494,98.82594
2010-01-11,1,901127,MMR017,1142.0,0.5666987,0.57162267,99.20788
2010-01-21,1,901127,MMR017,1142.0,0.56542563,0.57106984,99.09122
2010-02-01,1,901127,MMR017,1142.0,0.5560836,0.56573194,98.43303
2010-02-11,1,901127,MMR017,1142.0,0.5381788,0.55448425,97.30258
2010-02-21,1,901127,MMR017,1142.0,0.5165142,0.5396367,96.07852
2010-03-01,1,901127,MMR017,1142.0,0.49203828,0.5216644,94.817566
2010-03-11,1,901127,MMR017,1142.0,0.46539316,0.5007574,93.57898
2010-03-21,1,901127,MMR017,1142.0,0.44139612,0.48029262,92.665085
2010-04-01,1,901127,MMR017,1142.0,0.42345023,0.4650935,91.9154
2010-04-11,1,901127,MMR017,1142.0,0.414248,0.4588019,91.24337
2010-04-21,1,901127,MMR017,1142.0,0.4150289,0.4624124,90.75286
2010-05-01,1,901127,MMR017,1142.0,0.42746928,0.4759202,90.7874
2010-05-11,1,901127,MMR017,1142.0,0.4507802,0.4964123,91.64878
2010-05-21,1,901127,MMR017,1142.0,0.48212904,0.5193685,93.45951
2010-06-01,1,901127,MMR017,1142.0,0.51239604,0.53780496,95.677315
2010-06-11,1,901127,MMR017,1142.0,0.53710806,0.5492024,97.9816
2010-06-21,1,901127,MMR017,1142.0,0.555565,0.55697197,99.7682
2010-07-01,1,901127,MMR017,1142.0,0.5696864,0.5636571,100.98252
2010-07-11,1,901127,MMR017,1142.0,0.5838053,0.5761206,101.227356
2010-07-21,1,901127,MMR017,1142.0,0.60423136,0.5939371,101.59865
2010-08-01,1,901127,MMR017,1142.0,0.6313397,0.6173709,102.09311
2010-08-11,1,901127,MMR017,1142.0,0.66063917,0.64329726,102.501366
2010-08-21,1,901127,MMR017,1142.0,0.6887774,0.66975105,102.643456
2010-09-01,1,901127,MMR017,1142.0,0.71128553,0.6920218,102.596115
2010-09-11,1,901127,MMR017,1142.0,0.72585547,0.7074582,102.42882
2010-09-21,1,901127,MMR017,1142.0,0.7313349,0.7157855,102.03052
2010-10-01,1,901127,MMR017,1142.0,0.72750705,0.716115,101.48699
2010-10-11,1,901127,MMR017,1142.0,0.71384513,0.70771325,100.809265
2010-10-21,1,901127,MMR017,1142.0,0.68960714,0.68965435,99.993614
2010-11-01,1,901127,MMR017,1142.0,0.659241,0.6648368,99.2172
2010-11-11,1,901127,MMR017,1142.0,0.62812275,0.63814247,98.543945
2010-11-21,1,901127,MMR017,1142.0,0.60009414,0.61247313,98.13139
2010-12-01,1,901127,MMR017,1142.0,0.5798937,0.591687,98.16214
2010-12-11,1,901127,MMR017,1142.0,0.57000816,0.5779933,98.72847
2010-12-21,1,901127,MMR017,1142.0,0.5699674,0.57119375,99.80259
2011-01-01,1,901127,MMR017,1142.0,0.58010143,0.5702494,101.588394
2011-01-11,1,901127,MMR017,1142.0,0.5940285,0.57162267,103.6044
2011-01-21,1,901127,MMR017,1142.0,0.6033998,0.57106984,105.205536
2011-02-01,1,901127,MMR017,1142.0,0.6052044,0.56573194,106.41066
2011-02-11,1,901127,MMR017,1142.0,0.59689003,0.55448425,107.01519
2011-02-21,1,901127,MMR017,1142.0,0.5828522,0.5396367,107.32918
2011-03-01,1,901127,MMR017,1142.0,0.56626004,0.5216644,107.80102
2011-03-11,1,901127,MMR017,1142.0,0.5490201,0.5007574,108.76297
2011-03-21,1,901127,MMR017,1142.0,0.53505903,0.48029262,110.327576
2011-04-01,1,901127,MMR017,1142.0,0.52675605,0.4650935,111.97114
2011-04-11,1,901127,MMR017,1142.0,0.5264229,0.4588019,113.29025
2011-04-21,1,901127,MMR017,1142.0,0.53491455,0.4624124,114.14918
2011-05-01,1,901127,MMR017,1142.0,0.5492166,0.4759202,113.93679
2011-05-11,1,901127,MMR017,1142.0,0.56155306,0.4964123,111.92154
2011-05-21,1,901127,MMR017,1142.0,0.56672436,0.5193685,108.31725
2011-06-01,1,901127,MMR017,1142.0,0.5650573,0.53780496,104.63629
2011-06-11,1,901127,MMR017,1142.0,0.5611277,0.5492024,101.9902
2011-06-21,1,901127,MMR017,1142.0,0.55953,0.55697197,100.42144
2011-07-01,1,901127,MMR017,1142.0,0.5628344,0.5636571,99.86593
2011-07-11,1,901127,MMR017,1142.0,0.5716841,0.5761206,99.291435
2011-07-21,1,901127,MMR017,1142.0,0.5876299,0.5939371,99.02053
2011-08-01,1,901127,MMR017,1142.0,0.61016095,0.6173709,98.91964
2011-08-11,1,901127,MMR017,1142.0,0.6356118,0.64329726,98.891464
2011-08-21,1,901127,MMR017,1142.0,0.66175175,0.66975105,98.8886
2011-09-01,1,901127,MMR017,1142.0,0.68452066,0.6920218,98.9891
2011-09-11,1,901127,MMR017,1142.0,0.70143414,0.7074582,99.204704
2011-09-21,1,901127,MMR017,1142.0,0.7110417,0.7157855,99.38052
2011-10-01,1,901127,MMR017,1142.0,0.71119225,0.716115,99.35744
2011-10-11,1,901127,MMR017,1142.0,0.70077926,0.70771325,99.08487
2011-10-21,1,901127,MMR017,1142.0,0.67933697,0.68965435,98.6051
2011-11-01,1,901127,MMR017,1142.0,0.6500256,0.6648368,97.92803
2011-11-11,1,901127,MMR017,1142.0,0.6200424,0.63814247,97.36972
2011-11-21,1,901127,MMR017,1142.0,0.59448165,0.61247313,97.284195
2011-12-01,1,901127,MMR017,1142.0,0.57755786,0.591687,97.79813
2011-12-11,1,901127,MMR017,1142.0,0.5703714,0.5779933,98.78631
2011-12-21,1,901127,MMR017,1142.0,0.5713226,0.57119375,100.020744
2012-01-01,1,901127,MMR017,1142.0,0.5775747,0.5702494,101.181015
2012-01-11,1,901127,MMR017,1142.0,0.5815862,0.57162267,101.60281
2012-01-21,1,901127,MMR017,1142.0,0.57922757,0.57106984,101.31351
2012-02-01,1,901127,MMR017,1142.0,0.56951964,0.56573194,100.61514
2012-02-11,1,901127,MMR017,1142.0,0.55249655,0.55448425,99.67117
2012-02-21,1,901127,MMR017,1142.0,0.5308758,0.5396367,98.5142
2012-03-01,1,901127,MMR017,1142.0,0.506867,0.5216644,97.41152
2012-03-11,1,901127,MMR017,1142.0,0.48283222,0.5007574,96.74535
2012-03-21,1,901127,MMR017,1142.0,0.4622181,0.48029262,96.5916
2012-04-01,1,901127,MMR017,1142.0,0.44877186,0.4650935,96.83133
2012-04-11,1,901127,MMR017,1142.0,0.44466865,0.4588019,97.22225
2012-04-21,1,901127,MMR017,1142.0,0.44992992,0.4624124,97.56398
2012-05-01,1,901127,MMR017,1142.0,0.46381587,0.4759202,97.69844
2012-05-11,1,901127,MMR017,1142.0,0.48390022,0.4964123,97.710144
2012-05-21,1,901127,MMR017,1142.0,0.506995,0.5193685,97.8268
2012-06-01,1,901127,MMR017,1142.0,0.526657,0.53780496,98.103455
2012-06-11,1,901127,MMR017,1142.0,0.53934085,0.5492024,98.354225
